device_id,cpu_usage,memory_usage,temperature_c,uptime_hours,downtime_event
DEV0110,93,43,63,7788,0
DEV0020,91,80,72,159,0
DEV0230,27,37,65,5531,0
DEV0388,75,28,49,2770,0
DEV0473,77,36,42,3439,0
DEV0269,42,77,63,2889,0
DEV0305,45,32,54,3754,0
DEV0076,91,69,50,5648,1
DEV0265,28,25,47,5202,0
DEV0315,37,70,61,7618,0
DEV0116,49,55,75,2762,0
DEV0003,93,90,55,301,0
DEV0480,85,44,65,7187,0
DEV0011,24,30,58,8762,0
DEV0261,50,63,47,8043,0
DEV0419,48,33,67,3126,0
DEV0369,11,48,49,3456,0
DEV0152,72,93,60,4073,1
DEV0489,38,69,56,4571,0
DEV0198,83,24,68,4337,0
DEV0082,75,91,49,3223,0
DEV0125,60,88,63,2407,0
DEV0230,84,76,51,6103,0
DEV0134,86,45,54,3890,1
DEV0086,19,25,30,6035,0
DEV0298,23,35,80,6621,0
DEV0043,91,79,65,3210,0
DEV0398,60,31,52,8639,0
DEV0204,82,94,48,1701,1
DEV0281,48,22,55,3877,0
DEV0468,37,82,67,5023,0
DEV0018,12,83,41,6019,1
DEV0408,93,81,58,3878,0
DEV0191,79,25,77,8613,0
DEV0463,36,38,48,5963,0
DEV0223,11,37,60,279,0
DEV0362,47,99,82,4065,0
DEV0257,12,62,66,8320,0
DEV0015,25,92,61,9029,1
DEV0182,49,22,65,3819,0
DEV0034,11,91,55,6430,0
DEV0180,90,57,72,154,1
DEV0002,50,87,56,6757,0
DEV0420,21,95,40,9725,0
DEV0151,44,63,56,8098,0
DEV0408,74,99,50,2164,1
DEV0110,64,82,57,4283,0
DEV0416,54,61,57,3394,1
DEV0307,88,83,71,3955,0
DEV0302,99,73,66,2851,0
DEV0397,94,97,62,824,0
DEV0353,71,96,59,9545,0
DEV0106,58,90,49,9469,0
DEV0255,34,95,38,9588,1
DEV0014,32,56,61,8149,0
DEV0273,33,23,67,9186,0
DEV0378,47,21,58,2599,0
DEV0144,37,63,54,1429,0
DEV0416,30,86,64,5217,0
DEV0207,63,87,59,2727,0
DEV0107,27,95,76,2550,0
DEV0247,45,93,72,9461,0
DEV0223,54,81,69,7157,0
DEV0268,82,20,67,7965,0
DEV0225,62,36,47,4394,0
DEV0387,39,35,66,9756,0
DEV0075,69,28,63,1830,0
DEV0437,41,72,66,8249,0
DEV0043,76,92,64,1223,0
DEV0133,76,78,64,7293,0
DEV0431,37,28,87,4721,0
DEV0283,53,31,59,1588,0
DEV0383,88,60,69,364,0
DEV0436,50,34,55,2129,0
DEV0056,72,85,67,6974,0
DEV0208,32,94,69,9535,0
DEV0227,84,30,63,3866,0
DEV0104,57,27,76,8687,0
DEV0464,41,74,51,7156,1
DEV0336,66,25,55,9772,0
DEV0470,42,72,62,8399,0
DEV0068,33,39,68,3663,0
DEV0250,48,58,61,8171,0
DEV0480,43,91,72,7949,1
DEV0091,65,53,53,6135,0
DEV0271,37,76,48,8059,0
DEV0403,46,38,63,3296,0
DEV0026,16,90,59,1285,0
DEV0207,77,50,65,4231,0
DEV0429,46,59,59,3175,0
DEV0252,65,33,56,512,0
DEV0010,74,56,59,8774,0
DEV0098,74,63,60,3947,1
DEV0102,56,28,56,8894,0
DEV0497,29,77,57,8074,0
DEV0410,28,39,55,1181,0
DEV0136,38,69,68,4455,0
DEV0336,83,39,61,7762,0
DEV0221,69,55,82,8316,0
DEV0032,27,46,61,8489,0
DEV0277,44,91,54,2726,0
DEV0096,52,51,86,8714,0
DEV0301,20,20,64,1241,0
DEV0439,58,36,69,7035,0
DEV0268,47,28,65,1220,0
DEV0176,73,64,66,4627,0
DEV0103,78,85,65,7206,0
DEV0187,17,51,48,6793,0
DEV0330,43,64,63,5003,0
DEV0326,57,28,46,155,0
DEV0037,65,49,58,6858,0
DEV0210,85,57,52,2363,0
DEV0368,74,79,63,8312,0
DEV0415,40,20,63,6453,0
DEV0483,13,24,64,8582,0
DEV0255,59,82,62,2094,1
DEV0131,78,55,53,934,0
DEV0325,39,84,57,4383,0
DEV0098,97,97,69,5370,0
DEV0443,68,92,70,4409,1
DEV0033,76,43,48,1601,0
DEV0036,84,23,44,4788,0
DEV0458,54,97,52,4236,0
DEV0237,13,87,70,119,0
DEV0003,35,44,72,1132,0
DEV0459,36,93,50,9116,0
DEV0131,55,26,63,3374,0
DEV0220,73,32,78,847,0
DEV0362,60,87,64,7104,1
DEV0443,59,62,74,1067,0
DEV0182,15,76,69,3647,0
DEV0028,68,55,50,2898,0
DEV0393,24,33,58,3115,0
DEV0026,39,91,60,6705,0
DEV0157,51,46,61,1904,0
DEV0010,46,56,69,2123,0
DEV0411,51,90,64,8692,0
DEV0447,44,95,30,4532,0
DEV0109,96,44,46,9660,0
DEV0318,15,86,38,3424,1
DEV0096,77,23,61,7263,0
DEV0146,27,98,62,1977,0
DEV0181,82,93,62,9689,0
DEV0210,38,35,50,3775,0
DEV0342,86,38,66,7061,0
DEV0145,68,48,67,105,0
DEV0049,56,70,47,5633,0
DEV0473,26,37,45,8877,0
DEV0154,31,77,59,9813,0
DEV0261,77,63,77,5275,0
DEV0329,78,35,76,3978,0
DEV0044,46,84,65,3569,0
DEV0236,58,21,52,9113,0
DEV0408,22,75,68,4433,0
DEV0441,43,98,55,6733,0
DEV0121,95,47,52,3193,0
DEV0248,62,84,38,957,0
DEV0499,96,24,61,7718,0
DEV0007,60,41,53,8077,1
DEV0020,12,32,60,2650,0
DEV0184,51,84,37,1325,0
DEV0364,41,35,61,8945,0
DEV0489,60,83,35,7553,0
DEV0200,94,51,70,7500,0
DEV0254,55,99,65,9631,0
DEV0403,30,70,57,4656,0
DEV0245,53,98,65,2817,0
DEV0483,20,77,50,3492,0
DEV0064,77,65,60,8254,1
DEV0299,10,71,67,9354,0
DEV0300,72,82,30,6222,0
DEV0153,33,95,55,4628,1
DEV0017,22,79,59,9900,0
DEV0039,20,84,58,1181,0
DEV0153,60,74,74,6739,0
DEV0355,26,76,48,7118,0
DEV0295,91,90,53,6205,0
DEV0039,95,92,40,4850,1
DEV0187,33,45,75,2754,0
DEV0238,28,31,57,255,1
DEV0450,46,90,55,4396,0
DEV0272,94,65,59,3169,0
DEV0309,17,66,66,2063,0
DEV0362,37,98,63,4694,0
DEV0462,14,57,86,7763,1
DEV0157,26,40,64,6403,0
DEV0231,45,33,55,9526,0
DEV0194,28,21,54,6242,0
DEV0250,73,91,56,9768,0
DEV0266,20,89,44,3855,0
DEV0002,63,52,60,930,0
DEV0475,54,25,67,6674,0
DEV0141,56,56,53,6221,0
DEV0182,21,33,51,6174,0
DEV0002,30,56,75,1442,0
DEV0170,20,27,45,7779,0
DEV0270,14,96,39,7429,0
DEV0465,90,32,48,1944,0
DEV0307,65,59,44,561,0
DEV0364,29,77,63,3091,0
DEV0049,50,37,56,6943,0
DEV0422,55,76,57,9870,0
DEV0484,21,57,71,300,0
DEV0418,79,51,53,615,0
DEV0285,26,85,67,5971,0
DEV0367,28,96,75,5550,0
DEV0380,35,44,55,4939,0
DEV0320,57,77,67,6590,0
DEV0279,61,94,57,3331,0
DEV0279,79,52,69,3796,1
DEV0272,64,85,44,9567,0
DEV0044,84,49,43,3393,0
DEV0060,42,53,56,7101,0
DEV0199,71,88,51,1729,0
DEV0109,97,67,54,4118,0
DEV0065,32,59,57,4589,0
DEV0403,24,70,67,7663,1
DEV0173,36,99,55,2116,0
DEV0353,84,32,51,8458,0
DEV0098,73,50,56,1075,0
DEV0129,90,58,52,4647,0
DEV0268,60,82,50,7405,0
DEV0409,62,67,43,959,0
DEV0087,87,67,60,4044,0
DEV0089,91,80,54,309,0
DEV0479,60,31,69,9900,0
DEV0344,56,97,45,313,0
DEV0394,13,75,54,5997,0
DEV0450,16,37,78,5882,0
DEV0417,44,46,50,7502,0
DEV0229,57,47,57,9264,0
DEV0471,82,99,47,403,0
DEV0130,81,71,46,7376,0
DEV0132,54,35,75,7100,0
DEV0407,90,96,61,8274,1
DEV0253,90,77,61,960,0
DEV0110,81,28,43,4147,0
DEV0297,28,45,63,1955,0
DEV0294,72,47,71,7051,0
DEV0215,47,96,71,2267,0
DEV0312,76,55,66,6059,0
DEV0204,68,28,48,1733,0
DEV0428,78,66,63,2574,0
DEV0448,22,97,66,5140,0
DEV0024,56,70,42,2477,0
DEV0093,70,95,48,3511,1
DEV0169,40,76,68,4759,0
DEV0028,89,51,68,4375,0
DEV0318,31,86,44,4485,0
DEV0399,95,76,67,8777,0
DEV0190,52,73,60,9652,0
DEV0266,76,35,67,7375,1
DEV0384,63,81,53,872,0
DEV0482,19,75,66,1932,0
DEV0285,51,42,68,7705,0
DEV0415,73,36,56,1399,1
DEV0063,30,99,60,8473,0
DEV0087,89,57,53,9554,0
DEV0402,85,91,76,8437,1
DEV0007,75,49,58,5263,0
DEV0155,50,77,50,1939,0
DEV0393,33,97,52,4694,0
DEV0020,44,41,61,902,0
DEV0252,65,36,67,4050,0
DEV0373,39,34,46,1418,1
DEV0469,66,67,78,6218,1
DEV0348,56,51,63,4726,0
DEV0050,44,96,64,3040,0
DEV0189,28,59,59,7669,1
DEV0067,17,76,60,7498,0
DEV0365,35,77,58,5558,0
DEV0202,80,35,70,2152,0
DEV0401,39,47,59,6554,0
DEV0099,16,20,67,6405,0
DEV0149,76,60,55,8507,0
DEV0457,74,67,61,885,0
DEV0465,45,50,51,7079,0
DEV0160,34,55,72,1735,0
DEV0304,46,52,51,7438,0
DEV0166,10,52,56,3209,0
DEV0028,24,42,56,6153,0
DEV0466,46,79,56,5104,0
DEV0188,22,98,67,5856,0
DEV0326,17,49,56,7545,0
DEV0314,14,64,73,384,0
DEV0198,69,99,51,2513,0
DEV0209,82,58,61,1743,0
DEV0437,10,64,52,7335,1
DEV0266,45,97,64,9419,0
DEV0258,44,31,59,9561,0
DEV0481,75,51,58,6435,1
DEV0491,72,75,71,743,0
DEV0409,32,43,53,7411,0
DEV0422,18,32,65,8317,0
DEV0257,43,39,52,4037,0
DEV0336,55,98,61,4907,0
DEV0346,87,75,48,6436,0
DEV0233,13,72,53,6624,0
DEV0204,39,87,59,1125,0
DEV0073,84,73,78,5822,0
DEV0013,81,53,61,1168,0
DEV0071,12,47,76,9230,0
DEV0001,23,69,62,4198,0
DEV0159,69,21,56,8115,0
DEV0483,86,45,75,9764,0
DEV0216,54,70,64,275,1
DEV0195,43,66,53,8195,0
DEV0312,54,45,64,1243,0
DEV0403,70,94,57,5993,1
DEV0004,92,93,40,7441,0
DEV0253,25,80,69,3610,0
DEV0284,75,42,70,4162,1
DEV0300,49,56,78,7897,0
DEV0030,26,60,64,1050,0
DEV0292,43,71,57,4536,1
DEV0437,25,68,68,2844,0
DEV0106,69,46,68,8412,0
DEV0122,75,25,76,4770,0
DEV0443,75,93,59,2020,1
DEV0196,99,85,58,9976,0
DEV0471,22,43,52,5712,0
DEV0203,65,57,65,6519,0
DEV0260,40,47,44,9260,0
DEV0267,43,47,67,6272,0
DEV0241,48,85,65,6030,0
DEV0053,76,80,65,3908,0
DEV0124,17,65,61,4838,0
DEV0088,96,88,75,6595,0
DEV0310,87,94,68,1204,0
DEV0244,64,93,53,4489,0
DEV0340,36,62,54,3984,0
DEV0045,62,78,51,832,0
DEV0401,48,21,65,1681,0
DEV0064,74,34,49,3779,1
DEV0186,26,56,70,3952,0
DEV0013,39,90,73,2527,0
DEV0209,62,39,51,423,0
DEV0435,22,54,58,3799,0
DEV0052,30,53,60,5281,0
DEV0399,28,50,68,7413,0
DEV0388,62,38,76,8653,0
DEV0338,28,87,43,2200,0
DEV0107,66,43,56,2854,0
DEV0009,34,58,57,1572,0
DEV0112,95,73,45,1206,0
DEV0120,40,58,55,1903,1
DEV0067,90,36,64,8372,0
DEV0475,64,38,57,6757,0
DEV0082,32,67,44,7006,0
DEV0465,41,54,88,5455,0
DEV0202,71,51,62,3088,0
DEV0185,83,66,61,7304,0
DEV0357,19,66,49,5876,1
DEV0376,81,83,62,8616,0
DEV0157,63,65,58,2461,0
DEV0431,61,54,41,1334,0
DEV0116,29,36,49,202,0
DEV0114,41,61,67,5012,0
DEV0133,23,48,79,846,0
DEV0248,59,89,63,5008,0
DEV0111,37,36,71,3791,1
DEV0454,62,33,58,9539,0
DEV0448,33,43,59,3164,0
DEV0232,88,76,70,5512,0
DEV0059,31,69,76,1819,0
DEV0291,39,76,73,2302,0
DEV0261,72,80,49,5251,1
DEV0050,13,58,59,6126,0
DEV0316,86,74,62,7837,0
DEV0271,68,55,57,5552,0
DEV0475,96,56,63,7284,0
DEV0364,17,33,68,1889,1
DEV0371,91,46,70,359,0
DEV0103,21,50,76,2018,0
DEV0481,40,92,56,6604,0
DEV0152,87,63,46,5618,0
DEV0021,43,87,63,6703,0
DEV0258,91,67,78,8275,0
DEV0211,84,76,55,7352,1
DEV0429,85,94,66,7330,0
DEV0500,58,41,66,199,0
DEV0082,88,23,61,4005,0
DEV0010,66,91,60,2442,0
DEV0429,35,65,50,8191,0
DEV0165,27,78,37,3333,0
DEV0151,95,53,48,5124,0
DEV0173,47,30,56,427,0
DEV0425,90,50,70,9643,0
DEV0065,96,30,58,2389,0
DEV0250,97,75,54,1465,0
DEV0317,59,57,51,1508,1
DEV0118,17,40,66,9802,0
DEV0134,50,29,73,319,0
DEV0449,15,45,70,6507,0
DEV0018,78,27,66,3339,0
DEV0347,53,27,45,1369,0
DEV0368,73,79,56,7642,0
DEV0255,38,91,79,3917,0
DEV0168,37,53,71,7289,0
DEV0422,20,35,44,6957,1
DEV0429,74,32,59,167,0
DEV0017,28,95,63,9963,0
DEV0474,18,41,52,9034,0
DEV0397,36,46,36,7325,0
DEV0010,43,83,60,5483,1
DEV0230,53,21,52,2112,0
DEV0474,77,45,52,9997,0
DEV0031,91,88,56,9738,0
DEV0215,24,49,58,3169,0
DEV0306,60,27,59,7766,1
DEV0379,22,57,51,390,0
DEV0340,92,80,57,6412,1
DEV0151,58,84,42,7827,1
DEV0045,79,86,63,3779,0
DEV0475,65,65,31,4010,0
DEV0207,85,91,57,4751,0
DEV0422,60,62,69,452,0
DEV0139,46,78,49,1363,0
DEV0392,26,65,67,1926,0
DEV0334,67,91,71,4478,1
DEV0384,96,54,30,1705,0
DEV0269,99,58,58,3498,0
DEV0214,38,70,31,4651,0
DEV0162,42,23,58,3106,0
DEV0449,69,99,59,1104,0
DEV0357,98,96,35,6067,0
DEV0480,64,70,79,6528,0
DEV0203,19,24,62,2178,0
DEV0010,56,74,51,2595,0
DEV0350,32,39,74,2361,0
DEV0076,94,43,42,1837,0
DEV0234,30,55,47,3196,0
DEV0233,22,53,37,8027,0
DEV0226,42,73,78,2544,0
DEV0375,33,53,63,436,1
DEV0217,20,36,66,3083,0
DEV0292,26,24,63,9259,0
DEV0004,77,37,65,7098,0
DEV0378,56,74,60,5098,0
DEV0149,34,72,62,8963,0
DEV0381,82,69,61,9595,1
DEV0189,30,91,53,8287,0
DEV0094,93,98,59,2695,0
DEV0038,92,64,62,3070,0
DEV0076,92,32,61,3369,1
DEV0295,21,35,45,578,0
DEV0089,46,32,46,943,0
DEV0310,51,39,70,1725,0
DEV0318,26,85,56,1980,0
DEV0275,57,66,65,8796,0
DEV0002,37,38,49,8401,0
DEV0150,50,64,45,9697,0
DEV0094,56,56,51,4592,0
DEV0313,27,73,57,3580,0
DEV0499,87,25,53,8642,0
DEV0100,80,33,72,9849,0
DEV0259,22,23,61,3142,0
DEV0279,91,74,78,2936,1
DEV0004,22,53,64,8178,0
DEV0412,40,46,35,7974,0
DEV0078,11,26,70,6664,0
DEV0198,25,22,44,3728,0
DEV0326,18,66,62,5117,0
DEV0425,82,21,52,8402,0
DEV0165,47,99,81,7706,0
DEV0007,84,44,74,1301,0
DEV0461,63,79,52,6103,0
DEV0001,65,98,58,110,0
DEV0088,95,43,62,9881,0
DEV0418,96,34,68,1601,0
DEV0180,54,33,60,8420,1
DEV0010,43,73,49,8005,0
DEV0375,18,97,52,3703,1
DEV0444,97,25,59,4295,0
DEV0134,17,97,72,389,0
DEV0452,16,37,64,5788,1
DEV0456,45,39,52,7493,0
DEV0110,27,81,66,9968,1
DEV0125,12,99,56,7705,1
DEV0432,37,59,68,2793,0
DEV0207,79,58,85,9662,0
DEV0301,53,71,56,8474,1
DEV0140,30,51,68,450,0
DEV0103,37,92,52,3686,0
DEV0111,63,46,58,6015,0
DEV0070,63,71,60,9693,0
DEV0373,74,82,58,5684,0
DEV0405,30,93,84,2949,0
DEV0110,22,82,56,4535,0
DEV0224,66,36,65,6504,0
DEV0224,58,68,40,4027,0
DEV0219,63,42,64,6614,0
DEV0239,19,91,71,7540,0
DEV0119,62,32,54,5916,0
DEV0331,53,42,34,6692,0
DEV0214,56,76,59,5925,0
DEV0036,62,81,60,3588,0
DEV0343,83,73,67,1995,0
DEV0357,55,39,80,3008,0
DEV0279,22,71,56,1511,0
DEV0439,46,42,51,5557,0
DEV0256,33,54,48,4099,0
DEV0155,11,86,61,5548,0
DEV0482,95,53,64,8947,0
DEV0404,90,52,54,6392,1
DEV0271,23,65,67,8641,1
DEV0042,19,64,64,7108,0
DEV0388,44,38,60,1243,0
DEV0029,34,34,50,497,0
DEV0183,12,97,55,745,0
DEV0488,26,85,35,7706,0
DEV0203,21,58,62,4232,1
DEV0049,63,37,60,2334,0
DEV0327,33,89,61,9775,0
DEV0331,38,78,65,2062,1
DEV0054,52,51,63,909,1
DEV0490,34,40,58,6573,1
DEV0417,69,59,60,7583,0
DEV0222,99,46,45,4515,0
DEV0352,74,21,54,6718,0
DEV0360,93,99,60,8805,0
DEV0037,37,58,52,8625,0
DEV0205,25,75,68,4919,1
DEV0391,56,32,53,107,0
DEV0280,90,75,62,5915,0
DEV0055,67,85,61,8232,0
DEV0395,85,97,67,5514,0
DEV0223,36,75,69,9590,0
DEV0108,62,47,66,3046,0
DEV0206,51,83,38,5836,1
DEV0172,68,90,71,1944,0
DEV0090,56,83,75,3711,0
DEV0449,43,75,55,7659,0
DEV0006,46,60,62,8284,0
DEV0287,15,60,51,5786,0
DEV0171,16,23,40,3165,0
DEV0363,34,76,52,9394,0
DEV0268,42,49,54,779,0
DEV0193,64,65,56,7290,0
DEV0244,67,75,50,5447,0
DEV0180,16,50,52,4147,0
DEV0248,66,26,59,109,1
DEV0070,21,96,52,6563,0
DEV0221,25,73,65,5421,0
DEV0030,89,27,66,4316,0
DEV0119,52,74,83,8965,0
DEV0205,86,88,71,7834,0
DEV0222,16,63,62,7606,0
DEV0460,60,32,53,1556,0
DEV0126,82,39,62,143,0
DEV0458,41,97,63,7426,1
DEV0055,84,51,54,7876,0
DEV0039,17,79,67,4670,0
DEV0458,96,69,46,2671,0
DEV0338,98,46,57,9707,0
DEV0262,81,44,65,8300,0
DEV0184,54,71,57,5732,0
DEV0008,95,87,57,1962,0
DEV0468,68,40,58,1333,0
DEV0311,13,37,51,3225,0
DEV0361,76,58,71,4811,1
DEV0016,38,34,49,2557,0
DEV0376,38,72,63,8301,1
DEV0386,37,57,64,6799,0
DEV0064,86,67,50,8559,1
DEV0253,88,71,60,7257,0
DEV0011,96,91,50,2814,0
DEV0088,53,47,73,4646,0
DEV0211,99,35,48,7464,0
DEV0004,13,35,53,7319,0
DEV0131,99,54,47,7736,0
DEV0271,18,36,46,9683,0
DEV0360,14,92,75,7641,0
DEV0068,65,71,65,9374,0
DEV0427,93,31,61,8585,0
DEV0337,59,67,53,2935,1
DEV0009,84,41,69,8113,0
DEV0025,24,68,51,8055,0
DEV0065,41,71,67,4305,0
DEV0104,37,98,51,2254,0
DEV0066,31,20,53,5208,0
DEV0183,26,85,67,4023,1
DEV0173,68,83,68,6184,0
DEV0289,99,27,65,7362,0
DEV0022,80,44,49,3968,0
DEV0042,66,85,55,3890,0
DEV0204,35,92,61,9136,1
DEV0155,34,92,51,9999,0
DEV0011,19,96,73,2107,1
DEV0298,54,89,35,1373,0
DEV0462,92,98,52,6973,0
DEV0078,20,70,54,6952,0
DEV0104,86,72,31,9504,0
DEV0491,62,34,46,7911,0
DEV0278,81,69,66,2364,1
DEV0137,77,90,60,1710,0
DEV0207,37,94,75,9710,0
DEV0251,84,57,75,1886,0
DEV0225,74,59,64,4499,0
DEV0057,58,85,63,3582,0
DEV0339,56,58,60,6646,0
DEV0287,61,93,33,8671,0
DEV0274,97,36,46,6695,0
DEV0396,63,26,61,793,0
DEV0168,69,58,66,9739,0
DEV0378,66,87,62,7125,1
DEV0357,56,54,51,1855,0
DEV0173,40,70,69,7133,0
DEV0433,55,66,74,7793,0
DEV0385,35,55,69,947,0
DEV0098,14,83,69,4161,1
DEV0391,93,32,54,1295,0
DEV0386,61,37,70,9804,0
DEV0377,84,40,61,5578,1
DEV0342,63,84,65,6432,1
DEV0260,42,27,63,8254,1
DEV0173,59,67,58,5748,1
DEV0174,47,62,51,3420,0
DEV0212,36,72,59,2557,1
DEV0195,24,46,69,3550,1
DEV0265,70,38,55,8518,0
DEV0466,30,42,68,1907,0
DEV0441,55,69,67,518,0
DEV0272,78,70,57,3255,0
DEV0307,15,62,73,9210,0
DEV0308,47,70,56,7464,1
DEV0137,71,88,75,3918,0
DEV0083,95,60,64,2731,0
DEV0390,71,91,59,3774,0
DEV0044,91,30,51,9637,0
DEV0207,87,99,59,4730,0
DEV0117,83,71,57,6968,0
DEV0390,55,42,47,5613,0
DEV0005,22,68,57,1929,1
DEV0221,12,57,51,9955,1
DEV0430,15,66,65,8376,0
DEV0283,17,91,73,3912,0
DEV0499,53,26,47,986,0
DEV0114,42,85,77,7694,0
DEV0250,90,96,58,2897,0
DEV0301,84,81,50,4247,0
DEV0425,86,48,67,2231,0
DEV0500,59,57,55,2859,0
DEV0090,20,52,59,9032,0
DEV0028,37,48,55,2976,0
DEV0438,79,98,51,155,0
DEV0032,50,42,67,3462,0
DEV0217,25,22,57,9098,0
DEV0309,77,64,45,3156,0
DEV0071,57,27,65,4850,0
DEV0252,65,48,47,9298,0
DEV0030,73,21,48,5103,0
DEV0256,68,69,71,8005,0
DEV0309,99,84,48,4203,0
DEV0159,71,39,36,6367,0
DEV0396,85,71,66,1881,1
DEV0009,20,56,56,1089,0
DEV0482,98,91,57,7652,0
DEV0323,27,46,56,5299,1
DEV0421,28,66,62,3469,0
DEV0370,96,25,52,477,1
DEV0156,64,79,74,2477,0
DEV0494,91,64,45,6145,0
DEV0214,35,63,64,381,1
DEV0154,15,37,66,3019,0
DEV0083,13,84,52,7084,0
DEV0405,38,44,49,3694,0
DEV0101,68,46,70,1938,0
DEV0010,26,26,50,6670,0
DEV0336,52,63,53,8506,0
DEV0280,89,48,68,4830,0
DEV0281,75,63,60,2220,0
DEV0180,43,55,42,2970,0
DEV0090,17,38,77,885,1
DEV0129,22,25,54,7873,1
DEV0309,17,44,55,1037,0
DEV0452,74,50,62,9981,0
DEV0485,52,28,66,9548,0
DEV0107,48,93,79,3212,1
DEV0462,90,56,43,6532,0
DEV0280,68,46,68,6798,0
DEV0283,93,32,67,7537,0
DEV0107,97,60,58,4634,0
DEV0155,95,85,67,9629,0
DEV0344,95,43,69,5729,0
DEV0232,53,63,46,6271,0
DEV0449,18,79,77,8561,0
DEV0380,46,28,44,1590,0
DEV0295,83,21,48,6141,0
DEV0333,45,75,57,9972,0
DEV0084,37,49,79,4869,0
DEV0358,51,41,56,6489,0
DEV0420,52,94,59,8701,0
DEV0076,94,32,74,6741,0
DEV0453,97,90,56,9733,0
DEV0261,51,35,48,7255,0
DEV0337,75,64,55,9083,0
DEV0230,64,84,73,5442,0
DEV0394,81,30,60,459,0
DEV0272,57,89,79,4777,0
DEV0472,31,39,67,5239,0
DEV0221,36,82,53,8714,0
DEV0181,76,31,60,8412,0
DEV0398,22,81,51,2320,0
DEV0202,54,61,53,4229,0
DEV0285,19,88,100,8362,0
DEV0412,18,77,70,3792,1
DEV0118,63,24,68,4730,0
DEV0117,36,46,53,8305,0
DEV0401,43,47,75,5525,0
DEV0197,10,45,70,4000,0
DEV0194,41,68,78,8562,0
DEV0292,98,40,78,5992,0
DEV0498,80,20,45,5713,0
DEV0104,76,77,48,9875,0
DEV0174,93,98,49,622,0
DEV0301,29,74,50,2917,0
DEV0103,44,45,63,5050,0
DEV0009,99,44,54,2939,0
DEV0164,87,96,80,7989,0
DEV0005,26,52,79,7591,0
DEV0335,27,91,59,8114,1
DEV0329,54,88,79,7791,0
DEV0089,93,25,74,542,0
DEV0178,62,42,55,6494,0
DEV0284,91,49,39,8102,1
DEV0027,77,97,57,9513,0
DEV0366,74,73,53,994,0
DEV0175,10,30,62,2353,0
DEV0161,67,50,60,2110,0
DEV0115,35,25,60,6957,0
DEV0378,29,30,65,5093,0
DEV0097,96,96,47,4735,0
DEV0166,19,31,64,7908,0
DEV0136,68,85,55,7097,0
DEV0388,84,72,61,9337,0
DEV0368,50,55,69,4933,0
DEV0491,14,36,47,3034,0
DEV0164,74,47,57,8762,0
DEV0363,26,41,58,471,0
DEV0415,31,26,54,7098,0
DEV0202,50,34,68,1503,0
DEV0433,77,30,52,4702,0
DEV0169,78,43,54,4046,0
DEV0490,20,86,52,4773,1
DEV0136,65,49,70,1107,1
DEV0158,60,89,55,767,0
DEV0398,30,85,64,1546,0
DEV0301,85,80,79,4066,0
DEV0227,35,97,59,4468,0
DEV0366,28,60,71,5417,0
DEV0302,69,70,76,7346,0
DEV0451,80,63,70,3129,1
DEV0349,56,32,59,8332,1
DEV0272,80,31,66,5992,1
DEV0394,35,28,47,7290,0
DEV0324,49,67,52,4904,1
DEV0436,14,68,53,6479,0
DEV0050,30,72,82,8417,1
DEV0324,87,75,51,877,0
DEV0002,13,59,51,9127,0
DEV0331,32,43,49,9170,0
DEV0463,93,91,65,4589,0
DEV0075,24,52,61,6370,0
DEV0247,17,42,70,7381,1
DEV0215,50,96,66,9128,0
DEV0230,28,73,46,8816,0
DEV0242,55,72,51,9543,0
DEV0478,37,68,73,7788,0
DEV0188,77,97,57,4341,0
DEV0434,24,97,71,7430,0
DEV0129,46,99,58,9026,0
DEV0493,10,68,50,6971,1
DEV0097,76,79,56,268,1
DEV0365,33,84,50,9440,0
DEV0165,36,51,54,8591,1
DEV0407,49,98,62,5133,0
DEV0177,72,40,65,621,0
DEV0496,70,37,44,8909,0
DEV0117,45,79,59,8593,0
DEV0210,33,32,54,8944,0
DEV0458,33,43,53,3401,1
DEV0448,13,49,61,4259,0
DEV0273,76,21,54,2379,0
DEV0327,43,44,73,9914,1
DEV0399,66,69,71,1781,0
DEV0051,58,33,71,191,0
DEV0411,96,25,55,3806,1
DEV0265,62,95,50,1060,1
DEV0064,32,49,60,4259,1
DEV0447,78,49,58,943,0
DEV0341,62,57,53,318,0
DEV0437,71,77,48,8995,0
DEV0229,50,60,59,6128,0
DEV0349,66,76,55,346,0
DEV0298,69,55,66,5209,1
DEV0237,63,83,66,8348,1
DEV0225,79,35,71,6224,0
DEV0117,66,97,47,6425,0
DEV0250,19,91,64,6407,0
DEV0070,49,33,52,2012,0
DEV0345,16,50,47,4321,0
DEV0035,47,85,55,7474,0
DEV0273,94,87,70,366,0
DEV0044,70,84,56,3582,0
DEV0475,93,74,75,9972,0
DEV0427,12,97,65,1631,0
DEV0360,60,59,56,4664,0
DEV0345,95,44,71,4328,0
DEV0460,56,44,64,7255,0
DEV0107,77,22,50,9311,0
DEV0374,85,88,78,417,0
DEV0229,47,45,62,9892,0
DEV0252,45,59,60,810,0
DEV0488,50,57,51,8742,1
DEV0044,78,57,71,1843,0
DEV0422,22,87,65,1423,0
DEV0425,96,26,66,2780,0
DEV0409,67,49,54,4337,0
DEV0049,59,38,68,3151,0
DEV0060,39,54,69,4764,1
DEV0258,71,52,53,2804,0
DEV0065,34,52,45,5775,1
DEV0114,36,97,65,6887,0
DEV0259,60,57,44,2740,0
